branch,u,C,B,T,stable
0,1.1237546354931978,0.07616897969061101,0.034069823022966725,0.03139760629815997,false
0,1.1214699072287835,0.07609758478234405,0.03428643751596446,0.03134203663798774,false
0,1.115227964213574,0.07590686496574028,0.03488286370954679,0.031186797651501404,false
0,1.109016909068595,0.07572414581341828,0.035482506894893615,0.03102727904551381,false
0,1.1028363993902834,0.07555030412985951,0.03608451017584062,0.030863473920427348,false
0,1.0966858457347277,0.07538625017182866,0.036687937264926064,0.030695392968633876,false
0,1.0905643919225534,0.07523292584254614,0.03729177142430911,0.030523065571289226,false
0,1.0844708993523071,0.07509130328549046,0.03789491491774823,0.030346540547902548,false
0,1.078403936947843,0.07496238422514521,0.03849618887342322,0.03016588646463605,false
0,1.0723617785845094,0.07484720046919767,0.03909433338949293,0.029981191407547337,false
0,1.0663424100883037,0.07474681605555143,0.03968800764315894,0.029792562127956626,false
0,1.0603435481320433,0.07466233159153118,0.040275789678214026,0.02960012247553773,false
0,1.0543626736644809,0.07459489139670002,0.040856175466139046,0.029404011040912302,false
0,1.0483970828595435,0.07454569411810053,0.04142757674662795,0.029204377941812503,false
0,1.0424439590932038,0.07451600755325694,0.04198831706256378,0.029001380696348292,false
0,1.0365004700064266,0.07450718841086819,0.042536625339887814,0.028795179153842814,false
0,1.03056392026917,0.07452071034399163,0.04307063024450267,0.028585926991435088,false
0,1.0246318255077156,0.07455818905764879,0.04358833045664769,0.028373773464488394,false
0,1.0187022502484397,0.07462143019076947,0.044087599410723266,0.028158843440832786,false
0,1.0127740000983274,0.07471247402526073,0.04456614497511578,0.027941235741968783,false
0,1.0068469866294638,0.07483365329580989,0.04502148137170003,0.02772101188440227,false
0,1.0009226730037013,0.07498765919790573,0.045450889529640916,0.027498186115404503,false
0,0.995004649365567,0.07517761448766014,0.04585136958323944,0.027272715763736088,false
0,0.9890993768030424,0.07540714914993793,0.0462195869051436,0.02704449310313741,false
0,0.9832171443233731,0.075680468853418,0.04655181608647627,0.02681334077712469,false
0,0.9773732789437627,0.07600239738800585,0.04684389293653265,0.026579014109304765,false
0,0.9715896184250981,0.07637836005425933,0.04709119433626446,0.026341215312409048,false
0,0.9658961690794113,0.07681425546576243,0.04728868081016333,0.026099626292731156,false
0,0.9603326822455833,0.07731614348905472,0.04743105561641817,0.025853967014839448,false
0,0.9549495556780164,0.07788967424613769,0.04751310795165673,0.02560408215528934,false
0,0.9498070578509793,0.07853923207456782,0.047530292880919096,0.025350045798499317,false
0,0.9449716920449601,0.07926690634566444,0.0474795212965496,0.025092251617611673,false
0,0.9405091504802942,0.0800716055294256,0.047359979166701725,0.024831436960961302,false
0,0.936475072651536,0.08094874846080889,0.04717364937058578,0.024568600373145115,false
0,0.9329067657772668,0.08189079603390707,0.046925239649312986,0.024304825750133586,false
0,0.9298192148375392,0.08288845881406272,0.046621491152960916,0.024041085836644847,false
0,0.9272064899847272,0.08393207785359248,0.04627015715681992,0.023778106120453314,false
0,0.9250469526882839,0.08501270345995687,0.04587903785739583,0.023516322709819848,false
0,0.9233096625719882,0.08612267605119457,0.04545531494922313,0.023255915544882204,false
0,0.9219595527292888,0.08725578163390754,0.04500522052574877,0.02299687601348782,false
0,0.9209617868026289,0.08840714883585271,0.04453395570509755,0.022739077485639168,false
